Song_id,Echo_song_id,Echo_artist_id,Artist,Title,MBID,Valence,Arousal,energy,liveliness,tempo,speechiness,acousticness,danceability,instrumental,loudness,valence,key,mode,time,key,Chord_progression
158631,SOGGAVE12A8C139B54,ARZVTZN1187FB579D4,Jim Reeves,It Hurts So Much To See You Go,0ee639d1-472e-4aaa-bc11-0f176c19b08f,427732,265815,0.15534,0.113112,81.575,0.029234,0.814521,0.520396,0.259231,-17.853,0.372417,5,1,3,Fa,Caj|Gaj|Caj|Faj|Caj|Gaj|Caj|Aam|Faj|Caj|Faj|Caj|Cam|Gaj|Caj|Faj|Caj|Faj|Caj|Aam|Caj|Faj|Eam|Caj|Aam|Eaj
154475,SOEVPQQ137A577D97F,ARO4NIA1187B9B8289,Julie London,Charade,3a350a4b-1ac5-4038-bd49-9d0eade9da67,427768,364815,0.215546,0.198564,96.758,0.027824,0.878047,0.290629,1.90E-05,-12.02,0.211286,2,0,3,Da,Cam|Caj|Gaj|Cam|Gaj|Cam|Gaj|Cam|Gaj|Bbj|Cam|Gam|Cam|Bbj|Ebj|Gam|Dam|Bbj|Cam|Fam|Cam|Gaj|Cam|Gaj|Cam|Caj
136527,SONXNIP146F1151ACD,ARQEQLG1269FB3017C,Corinne Bailey Rae,Another Rainy Day,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,428099,346273,0.897594,0.090045,129.918,0.030174,0.02765,0.583874,4.00E-06,-3.33,0.666078,6,1,4,Gb,Gaj|Bbj|Cam|Caj|Cam|Caj|Cam|Caj|Gam|Gaj|Faj|Cam|Caj|Cam|Caj|Cam|Bbj|Caj|Cam|Caj|Cam|Caj|Cam|Caj|Bbj|Gam|Gaj|Bbj|Caj|Gaj|Dam|Gaj|Faj|Gaj|Gam|Bbj|Gaj|Bbj|Gam|Gaj|Bbj|Gam|Gaj|Bbj|Gaj|Gam
43292,SOOLBSY12A8C144AE0,ARZQ7QA1187B9AD08B,Prince,Sometimes It Snows In April,070d193a-845c-479f-980e-bef15710653e,428352,367974,0.15708,0.057404,104.481,0.039516,0.834112,0.430473,1.00E-06,-16.19,0.057893,4,1,4,Ea,Cam|Caj|Fam|Cam|Aam|Caj|Cam|Caj|Faj|Caj|Cam|Caj|Cam|Caj|Daj|Faj|Caj|Dam|Faj|Caj|Dam|Cam|Dam|Cam|Aam|Faj|Cam|Dam|Caj|Gaj|Faj|Caj|Dam|Faj|Aam|Dam|Faj|Cam|Dam|Faj|Caj|Cam|Abj|Aaj|Faj|Dbm|Gaj|Caj|Gaj|Daj|Faj|Caj|Daj|Faj|Cam|Daj|Faj|Cam|Dam|Fam|Cam|Dam|Cam|Caj|Gam|Faj|Caj|Faj|Gam|Dam|Faj|Caj|Fam|Gaj|Aam|Faj|Cam|Gaj|Aam|Cam|Dam|Gaj|Aam|Faj|Aam|Faj|Cam|Dam|Faj|Caj|Gaj|Aaj|Dbj|Daj|Gaj|Daj|Caj|Gaj|Caj
139235,SOFCCCV13167715B70,ARAH95P1187B9B0169,Marillion,Tic-Tac-Toe (Previously unreleased),1932f5b6-0b7b-4050-b1df-833ca89e5f44,428440,643970,0.533068,0.036726,105.214,0.061391,0.095201,0.495583,0.021968,-13.296,0.200737,8,1,4,Ab,Baj|Bam|Eam|Eaj|Eam|Bam|Baj|Bam|Eam|Eaj|Eam|Abm|Eam|Gaj|Eam|Bam|Eam|Eaj|Gaj|Baj|Eam|Gaj|Eam|Bam|Eam|Bam|Eam|Faj|Eam|Baj|Eam|Gaj|Eaj|Eam|Eaj|Eam|Eaj|Ebm|Eaj|Eam|Eaj|Eam|Eaj|Eam|Baj|Eaj|Eam
142780,SOGNRTO13739A1F0CE,ARAI3JW1187FB52DE1,Tegan and Sara,I Won't Be Left,d13f0f47-36f9-4661-87fe-2de56f45c649,428652,657220,0.547661,0.141136,136.096,0.046404,0.367397,0.760075,0,-6.113,0.812134,5,0,4,Fa,Abj|Caj|Bbj|Ebj|Caj|Bbm|Abm|Bbm|Bbj|Abj|Bbj|Bbm|Cam|Bbj|Abj|Gam|Ebm|Abm|Caj|Ebj|Abm|Abj|Ebj|Cam|Bbj|Abj|Gam|Ebj|Cam|Bbj|Abm|Cam|Bbm|Abj|Bbj|Abm|Cam|Bbj|Ebm|Caj|Bbj|Ebm|Caj|Bbj|Abj|Bbj|Fam|Cam|Bbj|Ebm|Abj|Bbj|Ebm|Caj|Ebj|Ebm|Cam|Ebm|Cam
106617,SOPNMUV12AB0181D44,AR98JLC1187B9ADE23,Megadeth,Tears in a vial,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,428959,744088,0.964435,0.10974,139.973,0.117728,3.40E-05,0.441441,0.004944,-5.251,0.235386,9,0,4,Aa,Ebm|Caj|Cam|Abj|Cam|Caj|Cam|Abj|Cam|Aam|Gam|Ebj|Cam|Abj|Cam|Ebj|Aam|Gam|Aam|Gam|Ebj|Abj|Ebj|Cam|Aam|Abj|Ebj|Aam|Faj|Aam|Abj|Cam|Abj|Cam|Caj|Cam|Ebj|Caj|Ebj|Caj|Cam|Caj|Cam|Abj|Cam|Abm|Ebj|Cam|Baj|Abm|Ebj|Cam|Ebj|Abm|Caj|Cam|Abj|Cam|Aam|Cam
139333,SOJLXVM1315CD42A48,ARAH95P1187B9B0169,Marillion,Now She'll Never Know,1932f5b6-0b7b-4050-b1df-833ca89e5f44,428966,259677,0.032562,0.097642,77.112,0.040036,0.397082,0.255207,0.000401,-28.375,0.209866,5,1,3,Fa,Eam|Caj|Bam|Aaj|Eam|Gaj|Eam|Aaj|Caj|Bam|Eam|Caj|Bam|Daj|Gam|Bbj|Bbm|Faj|Daj|Aaj|Eam|Caj|Bam|Eam|Caj|Daj|Gam|Cam|Bbj|Gaj|Gam|Faj|Caj|Dam|Gaj|Faj|Caj|Dam|Gaj|Faj|Fam|Caj|Aaj|Aam|Eam|Aam|Gaj|Eaj|Aam|Caj|Bam|Gaj|Bbj|Bbm|Gaj|Gam|Dam|Faj|Caj|Dam|Gam|Faj|Caj|Dam|Gaj|Dam|Caj|Gaj|Dam|Faj|Caj|Dam|Gam|Fam|Daj|Caj|Faj|Bam|Eaj|Caj|Cam
42153,SOPZXAL12B0B80AD63,ARMKODX11F50C4BD1B,Ramones,Mama's Boy,d6ed7887-a401-47a8-893c-34b967444d26,429007,927993,0.902561,0.271897,148.036,0.05431,0.000283,0.446803,0.000214,-14.187,0.691511,9,1,4,Aa,Gam|Gaj|Cam|Gaj|Cam|Bbj|Gaj|Abm|Cam|Caj|Abj|Dam|Daj|Cam|Gam|Gaj|Cam|Gam|Bbj|Gaj|Cam|Gaj|Eam|Gaj|Caj|Eaj|Caj|Gaj|Eam|Abm|Caj|Abj|Eam|Caj|Abj|Cam|Caj
136530,SOQNSSQ12AF72AA591,ARF0W6Z1187B9AC325,Cradle of Filth,The Principle of Evil Made Flesh,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,429019,937558,0.95695,0.346591,120.737,0.142233,0.000338,0.289956,0.023572,-6.888,0.130302,2,1,4,Da,Ebm|Eaj|Bbm|Eam|Gaj|Baj|Eam|Baj|Gaj|Eaj|Eam|Gaj|Abm|Eam|Bbm|Aam|Eaj|Bbm|Eam|Eaj|Faj|Abm|Fam|Faj|Bbm|Caj|Fam|Bbm|Faj|Caj|Faj|Ebj|Ebm|Ebj|Gaj|Ebj|Faj|Baj|Bam|Gbj|Eaj|Eam|Bam|Eaj|Bbm|Gbj|Bam|Bbm|Faj|Abm|Bbm|Eaj|Faj|Eaj|Baj|Eaj|Caj|Eam|Gaj|Ebm|Eaj|Bbm|Abm|Eaj|Baj|Eam|Baj|Eam|Eaj|Bam|Abm|Eaj|Eam|Bbm|Eaj|Gaj|Eaj|Baj|Eaj
161844,SOPNMUN13AAB562F4E,ARBJ22B1187B9AD31C,Norah Jones,Light As a Feather,985c709c-7771-4de3-9024-7bda29ebe3f9,429113,384439,0.251203,0.130321,128.743,0.033241,0.60338,0.528532,0.178325,-20.72,0.279571,7,0,4,Ga,Cam|Caj|Cam|Faj|Cam|Fam|Cam|Ebj|Bbm|Fam|Abj|Fam|Faj|Fam|Faj|Bbj|Bbm|Bbj|Cam|Fam|Cam|Bbj|Cam|Bbm|Fam|Abj|Bbj|Fam|Faj|Abj|Faj|Bbm|Faj|Bbm|Faj|Ebm|Fam|Abj|Cam|Fam|Cam|Ebj|Faj|Ebj|Bbj|Fam|Abj|Cam|Ebj|Bbj|Fam|Abj|Fam|Bbm|Fam|Faj|Fam|Bbj|Fam|Faj|Fam|Faj|Fam|Faj|Fam|Bbj|Cam|Ebj
161565,SOOVAOU1371B88E371,ARAIABB1187B9AC6E2,Manuel Seal,If You Don't Know Me By Now,7218f4d1-55c1-494f-b3a5-ddd0fcff8283,429259,394275,0.452035,0.111452,97.71,0.027464,0.456214,0.558278,0,-6.373,0.235063,10,1,3,Bb,Caj|Fam|Aam|Caj|Faj|Aam|Caj|Faj|Gaj|Caj|Eam|Faj|Cam|Ebj|Abj|Cam|Gaj|Caj|Eam|Faj|Caj|Eam|Faj|Fam|Caj|Eam|Cam|Caj|Eam|Faj|Caj|Cam|Ebj|Abj|Fam|Cam|Daj|Gbm|Gaj|Daj|Gbm|Gaj|Daj|Gbm|Gaj|Gam|Daj|Gbm|Gaj|Gam|Daj|Gaj|Daj
173842,SOBMTDR12AB017CF89,ARAYDD71187FB5B775,Avishai Cohen,Shir Preda,17d78170-7194-4603-8dbb-ca1108430882,429425,249818,0.156611,0.089642,183.84,0.047318,0.961874,0.220307,0.542039,-21.937,0.354239,2,0,4,Da,Fam|Daj|Gam|Gaj|Abj|Ebj|Abj|Cam|Abj|Cam|Daj|Dam|Cam|Abj|Ebj|Faj|Gam|Dam|Fam|Ebj|Cam|Ebj|Abj|Cam|Gam|Gaj|Cam|Abj|Ebj|Abj|Ebj|Abj|Fam|Bbj|Fam|Cam|Gam|Gaj|Fam|Cam|Gam|Caj|Fam|Gaj|Cam|Gam|Dam|Gaj|Cam|Ebj|Cam|Ebj|Bbj|Cam
22364,SOQUJOY13E907C9ADC,AR91C8S1187B990901,Bruce Springsteen,My hometown,70248960-cb53-4ea4-943a-edb18f7d336f,429549,432456,0.43198,0.793877,113.54,0.039313,0.170247,0.483492,0.000225,-14.768,0.631187,9,1,4,Aa,Aaj|Cam|Dam|Aaj|Baj|Cam|Aam|Bam|Aam|Daj|Bam|Aam|Bam|Gaj|Aam|Faj|Caj|Gaj|Bam|Aam|Faj|Caj|Dam|Gaj|Caj|Gaj|Cam|Faj|Caj|Gaj|Caj|Aam|Caj|Aam|Caj|Faj|Aam|Cam|Faj|Caj|Gaj|Caj|Gaj|Caj|Gaj|Caj|Faj|Caj|Faj|Gaj|Caj|Gaj|Caj|Faj|Gaj|Caj|Gaj|Caj
117208,SOYCAXZ12A8C13BB2E,AR35K8C1187B98F4AF,Mandy Moore,Gardenia,9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,429596,165026,0.037722,0.089639,68.243,0.054069,0.98968,0.399404,0.067501,-13.853,0.280327,2,1,4,Da,Aam|Caj|Dam|Gaj|Faj|Caj|Faj|Gaj|Aam|Gaj|Faj|Aam|Caj|Dam|Gaj|Aam|Faj|Caj|Faj|Caj|Gaj|Faj|Caj|Cam|Aam|Faj|Caj|Faj|Gaj|Caj|Aam|Dam|Caj|Gaj|Caj
105868,SOMDFTJ13E9066A6F7,AR9AWNF1187B9AB0B4,Kenny G,Songbird,4cd556a5-db82-43f6-8d55-99598b42da8f,429919,539584,0.192782,0.443691,135.044,0.044541,0.035533,0.302862,0.824808,-22.984,0.144205,7,1,4,Ga,Dam|Caj|Dam|Caj|Dam|Caj|Cam|Caj|Bam|Dam|Caj|Dam|Gaj|Dam|Aam|Dam|Daj|Dam|Caj|Dam|Gaj|Dam|Cam|Gaj|Dam|Faj|Dam|Gaj|Caj|Dam|Caj|Dam|Gaj|Faj|Dam|Caj|Gaj|Cam|Dam|Caj|Bam|Cam|Dam|Gaj|Dam|Faj|Dam|Daj|Dam|Fam|Dam|Daj|Dam|Faj|Dam|Daj|Dam|Caj|Cam|Gaj|Bam|Dam|Caj|Dam|Gaj
141511,SONBIKP1315CD45081,ARHDJIG1187B9AF524,Savatage,The Dungeons Are Calling,ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f,429959,929964,0.936515,0.046424,135.943,0.159084,7.90E-05,0.341744,0.016423,-6.881,0.150689,9,0,4,Aa,Ebm|Gam|Abj|Ebj|Ebm|Bbj|Abj|Gam|Gaj|Abj|Fam|Bbm|Faj|Fam|Bbm|Faj|Fam|Dam|Dbm|Cam|Dam|Abm|Faj|Caj|Gaj|Cam|Abm|Fam|Ebm|Caj|Dam|Abm|Abj|Faj|Cam|Caj|Faj|Fam|Faj|Cam|Faj|Dbj|Caj|Faj|Dbj|Ebj|Caj|Cam|Dbm|Ebm|Cam|Dbm|Ebm|Bbm|Cam|Faj|Ebm|Baj|Dam|Faj|Dbm|Caj|Bbj|Dbm|Ebm|Caj|Cam|Abm|Dam|Caj|Eam|Ebj|Abj|Faj|Caj|Dam|Ebm|Bbj|Faj|Fam|Abj|Caj|Cam|Eaj|Eam|Aaj
114369,SODPQOP12A8C14245A,ARTLL9E1187FB4436F,Bill Evans,Days of Wine and Roses,8247a3f2-3a8e-4256-b322-6c57b03a4e36,430084,415063,0.580152,0.091538,127.59,0.036331,0.638773,0.507107,0.039486,-7.567,0.268459,5,0,4,Fa,Eam|Aam|Abj|Gaj|Eam|Bbj|Gaj|Bam|Gaj|Eaj|Ebj|Fam|Abj|Bbj|Gaj|Abj|Ebj|Cam|Ebj|Eaj|Daj|Gam|Aaj|Caj|Fam|Eam|Aam|Cam|Fam|Gaj|Bam|Ebj|Bbm|Fam|Abj|Abm|Gam|Dam|Gam|Abm|Gaj|Caj|Aaj|Fam|Eaj|Eam|Bbj|Gaj|Eam|Abj|Ebj|Dbj|Caj|Ebm|Fam|Gam|Abj|Eaj|Abj|Abm|Aam|Gam|Eam|Aam|Dam|Fam|Eam|Dam|Cam|Eaj|Bbj|Fam|Gam|Dbm|Abm|Dbj|Gam|Abj|Gaj|Gam|Gaj|Eam|Faj|Fam|Gam|Fam|Eam|Cam|Gaj|Eaj|Dam|Fam|Ebj|Fam|Caj|Cam|Dbj|Baj|Abm|Gam|Faj|Aam|Cam|Gaj|Dam|Eaj|Aam|Fam|Dam|Ebj|Fam|Cam|Abm|Ebj|Gaj|Cam|Gam|Ebj|Bbm|Eam|Bam|Aam
166256,SOCZBUA13167716873,ARP5RHC1187B98E69D,Lloyd Cole,Pretty Gone,09cbb94a-c594-4674-8255-87112032a751,430109,574170,0.462594,0.239895,70.279,0.03658,0.167762,0.60291,0.009195,-12.499,0.510905,7,1,4,Ga,Gaj|Caj|Gaj|Faj|Gaj|Bbj|Gam|Bbj|Gaj|Faj|Gaj|Aam|Bam|Gaj|Faj|Gaj|Faj|Gaj|Faj|Gaj|Gam|Cam|Daj|Bam|Aam|Daj|Dam|Daj|Gaj|Faj|Gaj|Caj|Gaj|Bbj|Caj|Gaj|Faj|Gam|Gaj|Aam|Gaj|Caj|Gaj|Dam|Gaj|Caj|Gaj|Faj|Gaj|Faj|Gaj|Faj|Gaj|Caj|Gaj|Dam|Caj|Gaj|Caj|Cam
133851,SOJPDNU1311AFEC067,ARNLO5S1187B9B80CC,Van Halen,So This Is Love,b665b768-0d83-4363-950c-31ed39317c15,430417,829301,0.926962,0.238772,161.466,0.123502,0.044837,0.321472,1.00E-06,-4.663,0.764523,6,1,4,Gb,Gam|Cam|Caj|Cam|Caj|Cam|Gaj|Cam|Gaj|Caj|Ebm|Faj|Gam|Daj|Cam|Gam|Caj|Gam|Fam|Caj|Bbj|Gam|Cam|Gam|Caj|Eam|Gaj|Gam|Daj|Gam|Caj|Gam|Bbj|Faj|Eam|Bbj|Daj|Gaj|Bbm|Gaj|Dam|Gam|Bbj|Gam|Dam|Gaj|Gam|Gaj|Dam|Gam|Dam|Gam|Bbj|Gam|Bbj|Gaj
135111,SODPRXW1311AFE103C,ARXXCAI1187FB4D555,At the Drive-In,Mannequin Republic,NOTPRESENT,430453,940936,0.995807,0.314913,102.362,0.196654,0.064742,0.33471,2.00E-06,-2.043,0.166181,9,1,4,Aa,Gaj|Caj|Gaj|Cam|Gaj|Cam|Gaj|Cam|Gaj|Caj|Daj|Caj|Gaj|Eam|Dbj|Gaj|Aam|Gaj|Faj|Gaj|Caj|Gbj|Gam|Caj|Gaj|Caj|Bbj|Gam|Dbm|Gaj|Caj|Cam|Gaj|Faj|Aam|Gaj|Faj|Gaj|Caj|Gaj|Dbj|Eam|Dbm
139918,SOEDEYH12A6D4F7C4E,ARACDPV1187FB58DF4,Motion City Soundtrack,Invisible Monsters,190e78ac-8f44-4bf1-a4ff-95ed9376ad9e,430608,878539,0.939512,0.353319,140.045,0.05038,0.000871,0.588268,2.80E-05,-4.155,0.52959,8,1,4,Ab,Caj|Eaj|Faj|Eam|Caj|Aam|Caj|Fam|Aam|Caj|Aam|Caj|Bbj|Caj|Bbj|Caj|Gaj|Faj|Gaj|Cam|Caj|Cam|Caj|Cam|Caj|Bbj|Caj|Aaj|Caj|Dbm|Aam|Caj|Aam|Gaj|Caj|Gaj|Caj|Eam|Gam|Caj|Eam|Gaj|Eam|Gaj|Caj|Gaj|Caj|Dam|Aam|Caj|Dam|Caj|Gaj|Eam|Faj|Aaj
105861,SOWIVNZ13E90553ED1,AR9AWNF1187B9AB0B4,Kenny G,Silhouette,4cd556a5-db82-43f6-8d55-99598b42da8f,430761,549834,0.380703,0.254104,116.237,0.033764,0.364159,0.429234,0.0747,-12.797,0.208692,5,1,4,Fa,Fam|Aam|Caj|Aam|Cam|Eam|Caj|Dam|Caj|Dam|Gam|Caj|Dam|Gaj|Caj|Dam|Caj|Dam|Aam|Dam|Caj|Dam|Caj|Dam|Caj|Dam|Gaj|Caj|Gaj|Caj|Dam|Aam|Dam|Caj|Dam|Caj|Aam|Faj|Caj|Dam|Caj|Dam|Caj|Dam|Gaj|Caj|Aam|Dam|Caj|Dam|Caj|Dam|Gaj|Caj|Gaj|Caj|Daj|Dam|Caj|Aam|Dam|Caj|Aaj|Dam|Caj|Aaj|Caj|Eam|Caj|Aam|Caj|Dam|Caj|Gaj|Caj|Dam|Caj|Dam|Gam
161822,SOUINAZ12A8C13824F,ARML3X41187FB35F2E,Jason Mraz,Geek In the Pink (Lillywhite Mix),82eb8936-7bf6-4577-8320-a2639465206d,430847,652893,0.857271,0.118881,183.975,0.146355,0.109668,0.617265,0,-3.525,0.717754,10,0,4,Bb,Abm|Cam|Abj|Bbj|Ebj|Cam|Abj|Fam|Cam|Abj|Bbj|Cam|Abj|Ebm|Cam|Bbj|Cam|Gaj|Cam|Abm|Baj|Ebj|Cam|Abj|Ebj|Ebm|Ebj|Cam|Abj|Ebm|Cam|Gaj|Cam|Abj|Bbj|Ebj|Cam|Abj|Cam|Bbj|Gaj|Gam|Abj|Bbj|Baj|Ebj|Ebm|Cam|Ebj|Baj|Ebm|Cam|Abm|Cam|Gaj|Cam|Abm|Cam|Gaj|Cam|Gaj|Abj|Cam|Dam|Ebj|Gam|Cam|Abj|Bbj|Cam|Fam|Cam|Gaj|Baj|Ebj|Abj|Bbj|Ebm|Ebj|Cam|Abj|Ebm|Ebj|Cam|Abm|Fam|Ebj|Cam|Abj|Bbj|Baj|Ebj|Ebm
121273,SOJPQGQ1311AFE4312,ARC1SV21187FB4CF26,Alkaline Trio,Trouble Breathing,69421e11-e4c3-4854-951b-ceab4972e38e,430908,848090,0.900499,0.142412,126.803,0.063354,0.001075,0.394082,0.000317,-6.241,0.382994,9,1,4,Aa,Gaj|Caj|Gam|Caj|Gaj|Eam|Caj|Cam|Gam|Caj|Eam|Ebj|Aam|Eam|Caj|Eam|Gaj|Ebj|Eam|Caj|Daj|Caj|Eam|Ebj|Eam|Caj|Gam|Bam|Cam|Eam|Baj|Caj|Eam|Cam|Ebj|Caj|Eam|Gam|Ebj|Eam|Cam|Caj|Eam|Ebj|Baj|Eam|Caj|Ebm|Eam|Baj|Eam|Caj|Ebj|Eam|Ebj|Ebm|Eam|Ebj|Ebm|Ebj|Ebm|Caj|Eam|Gaj
37909,SOMECMQ136A3623163,ARYJSY01187B9B7C65,Dolly Parton,My blue tears,1d543e07-d0d2-4834-a8db-d65c50c2a856,430998,329988,0.240921,0.808534,86.809,0.057398,0.852943,0.447933,0,-15.193,0.492015,1,1,4,Db,Caj|Faj|Caj|Gaj|Caj|Eam|Gaj|Caj|Fam|Caj|Eam|Caj|Faj|Gaj|Caj|Faj|Caj|Faj|Caj|Cam|Caj|Aam|Daj|Cam|Caj|Aam|Caj|Gaj|Caj|Daj|Gbm|Dbm|Eaj
166270,SOCVZMH13B16333C32,AR59PQG1187B9A7228,Paul Young,Softly whispering I love you,52e4f278-5b43-4d19-bd52-994d4c25c69e,431215,455353,0.359446,0.054648,83.67,0.035092,0.369096,0.457605,0,-16.268,0.595353,7,1,4,Ga,Bam|Fam|Caj|Fam|Caj|Faj|Caj|Faj|Fam|Faj|Fam|Gaj|Dam|Bbj|Faj|Fam|Gaj|Cam|Caj|Faj|Bam|Caj|Faj|Gaj|Faj|Gaj|Fam|Gaj|Dam|Caj|Bam|Caj|Gaj|Dam|Eam|Caj|Dam|Caj|Fam|Caj|Gaj|Caj|Daj|Faj|Gaj|Dam|Gaj|Caj|Dam|Eam|Caj|Faj|Gaj|Dam|Caj|Dam|Caj|Gaj|Faj|Caj|Daj|Caj|Faj|Cam|Dam|Faj|Caj|Faj|Caj|Aam
40262,SOEOYYC12AF72A0AF3,ARCXKY91187B9ACA99,Diana Krall,Almost Blue,67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,431240,172699,0.080337,0.123733,97.106,0.037422,0.82945,0.399754,2.00E-06,-16.733,0.12775,10,1,4,Bb,Abj|Ebj|Bbj|Eam|Baj|Bam|Eam|Abm|Gaj|Abm|Gaj|Baj|Eam|Caj|Gaj|Baj|Aaj|Eam|Baj|Eam|Eaj|Gaj|Bam|Eaj|Baj|Daj|Abj|Eaj|Abm|Gaj|Eam|Bam|Ebj|Caj|Baj|Caj|Aam|Eam|Gaj|Baj|Eaj|Aam|Caj|Baj|Ebm|Caj|Daj|Baj|Caj
123602,SOELCBO13773DDEA42,ARXPE8V1187B99AEC9,Deep Purple,Not Responsible,4ba36a26-5624-45d7-bd9f-bdc374ec077c,431260,745327,0.781274,0.078868,87.52,0.031535,0.000219,0.362049,0.000173,-8.763,0.660167,4,0,4,Ea,Faj|Dbj|Faj|Dbj|Fam|Dbj|Faj|Dbm|Caj|Cam|Caj|Abj|Caj|Faj|Bbj|Caj|Cam|Abj|Faj|Gam|Abm|Fam|Cam|Faj|Abj|Cam|Abj|Fam|Faj|Cam|Abj|Cam|Dam|Cam|Faj|Abj|Cam|Fam|Daj|Abj|Caj|Abj|Cam|Aam|Fam|Ebj|Aaj|Caj|Cam|Abj|Cam|Bbj|Cam|Caj|Abj|Caj|Faj|Bbj|Abj|Ebj|Cam|Aam|Abj|Caj|Abj|Aam|Abj|Bbm|Faj|Abj|Cam|Abj|Fam|Ebj|Cam|Abj|Cam|Fam|Bbj|Fam
131871,SOJZHTP142B3118372,AR5N8VN1187FB37A4E,Soundgarden,Swallow My Pride,153c9281-268f-4cf3-8938-f5a4593e5df4,431584,841125,0.891834,0.394548,133.116,0.071595,0.000259,0.396828,0.615003,-7.122,0.732718,4,1,4,Ea,Daj|Dam|Faj|Dam|Faj|Dam|Fam|Dam|Caj|Aam|Caj|Dam|Faj|Dam|Fam|Faj|Dam|Caj|Dam|Daj|Cam|Aam|Dam|Cam|Dam|Daj|Dam|Aam|Cam|Aam|Dam|Gaj|Gam
119197,SOVXSKR131343896F5,AR91TYN1187FB419B4,Foreigner,Down On Love,160629ab-ec18-4931-8c95-02cb92d06186,431770,648014,0.609716,0.305481,186.427,0.030543,0.223819,0.363579,0,-5.859,0.384535,4,1,4,Ea,Gaj|Aam|Gaj|Caj|Aam|Caj|Aam|Caj|Aam|Cam|Aam|Caj|Aam|Dam|Aam|Dam|Gam|Dam|Bbj|Gaj|Caj|Aam|Caj|Aam|Daj|Aam|Gaj|Caj|Gam|Caj|Dam|Faj|Dam|Aam|Gaj|Dam|Faj|Caj|Faj|Caj|Aam|Caj|Aam|Caj|Cam|Caj|Aam|Caj|Aam|Caj|Aam|Caj|Aam
32167,SOAEHPY14C207FAB08,ARIHHIY1269FCD3A21,Dave Brubeck,Red Sails in the Sunset,de0222a6-e1c4-403d-8b01-3f66d505061b,431846,241735,0.084392,0.129305,63.444,0.049317,0.900425,0.561703,0.005845,-20.695,0.245473,8,1,4,Ab,Eam|Aaj|Eam|Caj|Aam|Eam|Gaj|Gbm|Gaj|Aam|Caj|Baj|Cam|Bam|Gaj|Caj|Bbj|Eam|Gaj|Caj|Faj|Eaj|Gaj|Dbj|Eam|Caj|Gbm|Aam|Gaj|Gam|Gbm|Gaj|Cam|Gaj|Caj|Faj|Bbm|Bam|Gaj|Cam|Caj|Faj|Bbj|Gaj|Caj|Bbm|Caj|Faj|Gaj|Eam|Gaj|Aam|Faj|Daj|Gaj|Daj|Caj|Faj|Aam|Gaj|Gbm|Caj|Aaj|Dbm|Eam|Bam|Eaj
115795,SOITTGW1315CD49675,ARLNLD51187B98DEC5,Disturbed,Torn,448579df-6b71-4c98-a8ba-5f8be40f2b90,431927,847170,0.990319,0.1306,134.973,0.069634,2.20E-05,0.47217,0.390974,-3.53,0.628564,5,0,4,Fa,Caj|Cam|Caj|Cam|Gam|Cam|Caj|Ebj|Caj|Fam|Gaj|Fam|Gam|Cam|Fam|Dbj|Caj|Cam|Caj|Gaj|Cam|Fam|Gam|Fam|Cam|Gam|Caj|Fam|Dbj|Caj|Ebj|Cam|Ebj|Cam|Ebj|Gam|Caj|Fam|Gaj|Fam|Gaj|Gam|Cam|Fam|Gam|Fam|Cam|Ebj|Cam|Fam|Bbm|Gam|Cam|Gaj|Caj|Cam
162524,SOUFWXX12C106D0495,AR5OH1V1187FB574C3,Kenny Wayne Shepherd,Deja Voodoo,NOTPRESENT,432468,733651,0.522631,0.130942,110.443,0.040465,0.010482,0.419581,0.859472,-18.376,0.64503,8,1,4,Ab,Gam|Caj|Cam|Caj|Gaj|Caj|Gam|Bbj|Caj|Gaj|Caj|Bbm|Caj|Fam|Gam|Caj|Faj|Caj|Fam|Abj|Caj|Bbj|Gam|Caj|Fam|Gam|Caj|Faj|Caj|Gam|Caj|Fam|Gaj|Caj|Fam|Bbj|Faj|Gaj|Gam|Caj|Fam|Gam|Faj|Caj|Gam|Caj|Bbj|Caj|Faj|Fam|Caj|Gam
116797,SOKMKYW1312FDFF068,AR4276G1187FB4CD6C,Joan Jett and the Blackhearts,Oh Woe Is Me,46e63d3b-d91b-4791-bb73-e9f638a45ea0,432543,844090,0.74473,0.122738,133.019,0.084972,0.000155,0.461867,0.02448,-5.203,0.867295,4,1,4,Ea,Gam|Eaj|Fam|Gam|Cam|Gaj|Ebj|Caj|Cam|Fam|Faj|Cam|Gaj|Cam|Caj|Gaj|Ebj|Caj|Cam|Fam|Ebj|Caj|Eaj|Ebj|Caj|Bbm|Abj|Fam|Gaj|Cam|Caj|Cam|Fam|Gam|Cam|Gam|Caj|Gam|Caj|Cam|Caj|Ebj|Caj|Gaj|Caj
